"","beta_out[1]","beta_out[2]","beta_out[3]","beta_out[4]"
"379",0.771671745070176,0.600393773993699,0.166556815068077,0.248664107745285
"380",0.61199069578937,0.494578312994118,0.213690411849492,0.335795659803304
"381",0.637838424431482,0.475675169621866,0.14246063597992,0.37173492949616
"382",0.670274710774698,0.508331844278672,0.113601432776136,0.196519602735995
"383",0.651620565436748,0.531663506941138,0.141472291243673,0.215808941832903
"384",0.730190644711377,0.514513911692867,0.123866260204686,0.151650622417067
"385",0.531286643304559,0.423171432686221,0.123409946936092,0.288671141150146
"386",0.604773392942197,0.496977055528799,0.206089611569342,0.191154776087652
"387",0.611800237425817,0.514345632931651,0.105280256665731,0.199507360074798
"388",0.662796205321703,0.439515315592579,0.16911176713203,0.224832686929281
"389",0.74575231523262,0.482856571035328,0.0785166835282696,0.278189481267345
"390",0.805973496197815,0.418994313342091,0.102190016714473,0.223557797376868
"391",0.49970050459311,0.502114318847735,0.173047223410204,0.24567687522366
